"","status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"Hdac4","OK","negbinomial.size",0.229544659475717,0.475203667852372,"Hdac4",164,TRUE
"Ndufa10","OK","negbinomial.size",0.342464390799926,0.596271617085193,"Ndufa10",320,TRUE
"Myeov2","OK","negbinomial.size",0.0276993399180898,0.12064469679832,"Myeov2",611,TRUE
"Gpc1","OK","negbinomial.size",0.107313795782423,0.300978201536532,"Gpc1",279,TRUE
"Dusp28","OK","negbinomial.size",0.604312071955218,0.791508166199433,"Dusp28",68,TRUE
"Rnpepl1","OK","negbinomial.size",0.588771821070303,0.782468812489779,"Rnpepl1",187,TRUE
"Capn10","OK","negbinomial.size",0.633896993726997,0.808036595575558,"Capn10",46,TRUE
"Sned1","OK","negbinomial.size",0.0534516059261252,0.192288505941624,"Sned1",95,TRUE
"Mterf4","OK","negbinomial.size",0.443309126982037,0.677857527422986,"Mterf4",47,TRUE
"Ppp1r7","OK","negbinomial.size",0.491759592207354,0.714670704614077,"Ppp1r7",127,TRUE
"Hdlbp","OK","negbinomial.size",0.0742147028258741,0.238090455157957,"Hdlbp",479,TRUE
"Sept2","OK","negbinomial.size",0.000135800317221817,0.00152942548219867,"Sept2",442,TRUE
"Farp2","OK","negbinomial.size",0.934313815051136,0.969106983300681,"Farp2",18,FALSE
"Stk25","OK","negbinomial.size",0.306121016614861,0.559901184378019,"Stk25",287,TRUE
"Bok","OK","negbinomial.size",5.62189711815464e-12,1.78974372460344e-10,"Bok",120,TRUE
"Thap4","OK","negbinomial.size",0.0562099828595537,0.197739828946687,"Thap4",85,TRUE
"Atg4b","OK","negbinomial.size",0.728740872368862,0.866152477939709,"Atg4b",100,TRUE
"Dtymk","OK","negbinomial.size",0.138006799798829,0.352921998755289,"Dtymk",313,TRUE
"Ing5","OK","negbinomial.size",0.39766572084492,0.645271078451806,"Ing5",52,TRUE
"D2hgdh","OK","negbinomial.size",0.88791500579733,0.950263289434488,"D2hgdh",23,FALSE
"Fam174a","OK","negbinomial.size",0.071698162814815,0.232479633247343,"Fam174a",362,TRUE
"D1Ertd622e","OK","negbinomial.size",0.338572955987728,0.592039442532974,"D1Ertd622e",35,FALSE
"Ppip5k2","OK","negbinomial.size",0.621060277367088,0.800716249878236,"Ppip5k2",24,FALSE
"Gin1","OK","negbinomial.size",0.653349873757194,0.821525884798375,"Gin1",61,TRUE
"Pam","OK","negbinomial.size",5.584198192267e-21,2.92413667955813e-19,"Pam",723,TRUE
"Rnf152","OK","negbinomial.size",0.118843503649002,0.321853257955981,"Rnf152",28,FALSE
"Pign","OK","negbinomial.size",0.892541512335971,0.952104451726703,"Pign",27,FALSE
"2310035C23Rik","OK","negbinomial.size",0.108640286028011,0.30359005538413,"2310035C23Rik",69,TRUE
"Zcchc2","OK","negbinomial.size",0.725573503917966,0.863965219945248,"Zcchc2",22,FALSE
"Phlpp1","OK","negbinomial.size",0.614839915441628,0.798565627660668,"Phlpp1",60,TRUE
"Bcl2","OK","negbinomial.size",1.10922282360531e-09,2.8574599911083e-08,"Bcl2",134,TRUE
"Kdsr","OK","negbinomial.size",0.306317099475104,0.559908248031985,"Kdsr",163,TRUE
"Vps4b","OK","negbinomial.size",0.308637428178983,0.56246398116339,"Vps4b",197,TRUE
"Serpinb7","OK","negbinomial.size",0.00478756061098877,0.0312576640881898,"Serpinb7",22,FALSE
"Serpinb10","OK","negbinomial.size",0.0275919302032354,0.120309404613796,"Serpinb10",10,FALSE
"Serpinb8","OK","negbinomial.size",1.06804964222734e-05,0.000154499075452417,"Serpinb8",44,TRUE
"Dsel","OK","negbinomial.size",0.932505953324317,0.967919758517256,"Dsel",127,TRUE
"Tsn","OK","negbinomial.size",0.0330292151158612,0.136982007619667,"Tsn",454,TRUE
"Nifk","OK","negbinomial.size",0.298071041393285,0.551549552485659,"Nifk",137,TRUE
"Clasp1","OK","negbinomial.size",0.330531706558112,0.585512748197324,"Clasp1",90,TRUE
"2900060B14Rik","OK","negbinomial.size",0.52595710535305,0.738413536810541,"2900060B14Rik",18,FALSE
"Gli2","OK","negbinomial.size",0.0424464673284073,0.164871789560531,"Gli2",37,TRUE
"Inhbb","OK","negbinomial.size",0.00125900112023241,0.0104816987766155,"Inhbb",120,TRUE
"Ralb","OK","negbinomial.size",0.694622053598781,0.844610973592442,"Ralb",172,TRUE
"Tmem185b","OK","negbinomial.size",0.00799274084170133,0.0466250150297268,"Tmem185b",75,TRUE
"Ptpn4","OK","negbinomial.size",0.263868084474507,0.511841051518319,"Ptpn4",11,FALSE
"Tmem177","OK","negbinomial.size",0.590472087710179,0.783221881591921,"Tmem177",15,FALSE
"Tmem37","OK","negbinomial.size",0.00783507178106379,0.0460204985974766,"Tmem37",31,FALSE
"Dbi","OK","negbinomial.size",5.410871463225e-05,0.000671475366743072,"Dbi",561,TRUE
"3110009E18Rik","OK","negbinomial.size",0.241705702967271,0.487533100498824,"3110009E18Rik",51,TRUE
"Steap3","OK","negbinomial.size",0.155942995483863,0.381133523967757,"Steap3",234,TRUE
"Insig2","OK","negbinomial.size",0.249956505804793,0.496105668446424,"Insig2",304,TRUE
"Ccdc93","OK","negbinomial.size",0.481425417805776,0.707707363496199,"Ccdc93",32,FALSE
"Ddx18","OK","negbinomial.size",0.649742260538894,0.818827234772699,"Ddx18",203,TRUE
"Actr3","OK","negbinomial.size",1.33463886207091e-09,3.42241718269258e-08,"Actr3",486,TRUE
"Slc35f5","OK","negbinomial.size",0.00629251517365191,0.0387439148549139,"Slc35f5",218,TRUE
"Nckap5","OK","negbinomial.size",0.457829678518485,0.689132487087563,"Nckap5",31,FALSE
"Mgat5","OK","negbinomial.size",0.826392964423534,0.918524058652066,"Mgat5",53,TRUE
"2900009J06Rik","OK","negbinomial.size",0.933351578167669,0.968582863110324,"2900009J06Rik",11,FALSE
"Ccnt2","OK","negbinomial.size",0.0825310483066198,0.25544262640143,"Ccnt2",108,TRUE
"Rab3gap1","OK","negbinomial.size",0.482356831382779,0.708064425632887,"Rab3gap1",120,TRUE
"R3hdm1","OK","negbinomial.size",0.782243569532824,0.895751220129248,"R3hdm1",173,TRUE
"Ubxn4","OK","negbinomial.size",0.281266466386695,0.533036656944341,"Ubxn4",374,TRUE
"Mcm6","OK","negbinomial.size",0.00031770548597243,0.00317592120946213,"Mcm6",107,TRUE
"Dars","OK","negbinomial.size",0.265511120749143,0.513517020903503,"Dars",170,TRUE
"Gm15675","OK","negbinomial.size",0.0138504066690151,0.0717225772333565,"Gm15675",12,FALSE
"Cd55","OK","negbinomial.size",1.39657276065217e-21,7.59708463877098e-20,"Cd55",225,TRUE
"Yod1","OK","negbinomial.size",0.363705757278315,0.614548660443426,"Yod1",82,TRUE
"Mapkapk2","OK","negbinomial.size",0.797755221569275,0.902356415958948,"Mapkapk2",163,TRUE
"Eif2d","OK","negbinomial.size",0.21633371726646,0.459745047541808,"Eif2d",114,TRUE
"Rassf5","OK","negbinomial.size",0.000736175031824324,0.00663149309214098,"Rassf5",42,TRUE
"Ikbke","OK","negbinomial.size",0.146830589735468,0.367587605489415,"Ikbke",17,FALSE
"Srgap2","OK","negbinomial.size",0.515143514566653,0.730166737191236,"Srgap2",71,TRUE
"Fam72a","OK","negbinomial.size",0.893998492934528,0.953072456481259,"Fam72a",16,FALSE
"Rab7b","OK","negbinomial.size",0.0287790938397384,0.12392800734437,"Rab7b",196,TRUE
"Slc41a1","OK","negbinomial.size",0.19653730973509,0.436463950236113,"Slc41a1",114,TRUE
"Rab29","OK","negbinomial.size",0.51907744331443,0.733665185794346,"Rab29",71,TRUE
"Nucks1","OK","negbinomial.size",0.000875425138563043,0.007730507567169,"Nucks1",384,TRUE
"Elk4","OK","negbinomial.size",0.0618735707326417,0.211002809990865,"Elk4",149,TRUE
"Mfsd4","OK","negbinomial.size",0.42467803212916,0.667045048834461,"Mfsd4",43,TRUE
"Klhdc8a","OK","negbinomial.size",1.17190039879335e-12,3.94363839906255e-11,"Klhdc8a",270,TRUE
"Nuak2","OK","negbinomial.size",0.000197252227596552,0.00209915333565714,"Nuak2",136,TRUE
"Tmcc2","OK","negbinomial.size",0.920946619914625,0.963147720276556,"Tmcc2",61,TRUE
"Dstyk","OK","negbinomial.size",0.329284609895804,0.584559805376775,"Dstyk",81,TRUE
"Rbbp5","OK","negbinomial.size",0.877045833502652,0.945099455884594,"Rbbp5",29,FALSE
"Nfasc","OK","negbinomial.size",0.00348813258783509,0.0242933584706526,"Nfasc",64,TRUE
"Mdm4","OK","negbinomial.size",0.321141820478768,0.574958698880938,"Mdm4",119,TRUE
"Pik3c2b","OK","negbinomial.size",0.770720492900823,0.889750806171442,"Pik3c2b",64,TRUE
"Ppp1r15b","OK","negbinomial.size",0.258749047069195,0.505675239179875,"Ppp1r15b",150,TRUE
"Plekha6","OK","negbinomial.size",0.000130370799159039,0.00147867932730384,"Plekha6",32,FALSE
"Snrpe","OK","negbinomial.size",8.33281415471876e-05,0.000990217554801468,"Snrpe",504,TRUE
"Zc3h11a","OK","negbinomial.size",0.784785913954857,0.897466608261203,"Zc3h11a",88,TRUE
"Atp2b4","OK","negbinomial.size",7.15875369482116e-13,2.43093920921715e-11,"Atp2b4",303,TRUE
"Gm15851","OK","negbinomial.size",0.635838040111402,0.809406006757738,"Gm15851",18,FALSE
"Prelp","OK","negbinomial.size",5.7963743812568e-08,1.21865236991302e-06,"Prelp",725,TRUE
"Fmod","OK","negbinomial.size",3.27221350371859e-126,1.6667465692123e-123,"Fmod",718,TRUE
"Btg2","OK","negbinomial.size",8.46854507351127e-20,4.23654089704318e-18,"Btg2",520,TRUE
"Chil1","OK","negbinomial.size",0.000150460815959261,0.00167434349914546,"Chil1",48,TRUE
"Mybph","OK","negbinomial.size",0.00262694084806609,0.0192276284411682,"Mybph",12,FALSE
"Ppfia4","OK","negbinomial.size",0.0920099475093044,0.27226392178222,"Ppfia4",11,FALSE
"Tmem183a","OK","negbinomial.size",0.079821607298914,0.24957615273204,"Tmem183a",122,TRUE
"Cyb5r1","OK","negbinomial.size",0.0998256399243244,0.286905904332388,"Cyb5r1",94,TRUE
"Adipor1","OK","negbinomial.size",5.51621715725377e-05,0.000680030027108754,"Adipor1",473,TRUE
"Klhl12","OK","negbinomial.size",0.561059494476438,0.762088811527632,"Klhl12",41,TRUE
"Rabif","OK","negbinomial.size",0.625283911735548,0.803588055958304,"Rabif",121,TRUE
"Kdm5b","OK","negbinomial.size",0.20384638372342,0.44579464429155,"Kdm5b",145,TRUE
"Ppp1r12b","OK","negbinomial.size",0.0552687511602534,0.196242923450669,"Ppp1r12b",136,TRUE
"Ube2t","OK","negbinomial.size",0.000340855815641533,0.00338020377883099,"Ube2t",17,FALSE
"Arl8a","OK","negbinomial.size",0.0190747597270206,0.0911132811172175,"Arl8a",228,TRUE
"Rnpep","OK","negbinomial.size",0.183428332929202,0.418419066960406,"Rnpep",123,TRUE
"Timm17a","OK","negbinomial.size",0.169049792091949,0.399235399406191,"Timm17a",378,TRUE
"Shisa4","OK","negbinomial.size",0.917145933942251,0.962172521985075,"Shisa4",277,TRUE
"Ipo9","OK","negbinomial.size",0.78536821303665,0.897601760695574,"Ipo9",67,TRUE
"Nav1","OK","negbinomial.size",0.00318316870882755,0.022590619728386,"Nav1",182,TRUE
"Gm38399","OK","negbinomial.size",0.042665266453311,0.165316123859113,"Gm38399",35,FALSE
"Csrp1","OK","negbinomial.size",0.459925331413463,0.691059702845169,"Csrp1",276,TRUE
"Phlda3","OK","negbinomial.size",1.3571446246027e-07,2.71090243552547e-06,"Phlda3",501,TRUE
"Tmem9","OK","negbinomial.size",0.466186097261024,0.695373706856383,"Tmem9",188,TRUE
"Camsap2","OK","negbinomial.size",0.255901676501284,0.502004888762757,"Camsap2",134,TRUE
"Ddx59","OK","negbinomial.size",0.53732614002619,0.745853675849559,"Ddx59",20,FALSE
"Zfp281","OK","negbinomial.size",0.581467407451779,0.777185563919924,"Zfp281",83,TRUE
"Gm19705","OK","negbinomial.size",0.510058341781383,0.726266045489477,"Gm19705",84,TRUE
"Platr22","OK","negbinomial.size",0.495736013228325,0.71661264291852,"Platr22",15,FALSE
"Ptprc","OK","negbinomial.size",0.50797032854276,0.725043370481488,"Ptprc",11,FALSE
"Nek7","OK","negbinomial.size",0.352118817064645,0.604307175928445,"Nek7",323,TRUE
"Lhx9","OK","negbinomial.size",0.549751113650758,0.754964580829706,"Lhx9",164,TRUE
"2310009B15Rik","OK","negbinomial.size",0.075148334792499,0.239828507206492,"2310009B15Rik",283,TRUE
"Dennd1b","OK","negbinomial.size",0.487085900000708,0.711826368728212,"Dennd1b",46,TRUE
"Zbtb41","OK","negbinomial.size",0.496380991354289,0.716902357148623,"Zbtb41",70,TRUE
"Aspm","OK","negbinomial.size",0.0504061714565678,0.185501332460525,"Aspm",11,FALSE
"Cfh","OK","negbinomial.size",4.56540812526165e-117,2.04639853806728e-114,"Cfh",296,TRUE
"Kcnt2","OK","negbinomial.size",0.842417436954324,0.927653211659525,"Kcnt2",12,FALSE
"Cdc73","OK","negbinomial.size",0.387216235419524,0.636490752913238,"Cdc73",126,TRUE
"Glrx2","OK","negbinomial.size",0.910541254112654,0.95977878852109,"Glrx2",237,TRUE
"Trove2","OK","negbinomial.size",0.59813538046872,0.787904675388794,"Trove2",172,TRUE
"Uchl5","OK","negbinomial.size",0.34477087130258,0.598065384491752,"Uchl5",149,TRUE
"Rgs2","OK","negbinomial.size",1.76142764562626e-05,0.000244591799217941,"Rgs2",99,TRUE
"Rgs1","OK","negbinomial.size",0.296194074935016,0.549137266115519,"Rgs1",22,FALSE
"Pla2g4a","OK","negbinomial.size",0.0354234393466502,0.144012067695398,"Pla2g4a",38,TRUE
"Ptgs2","OK","negbinomial.size",0.12315270246113,0.329288757761733,"Ptgs2",27,FALSE
"BC003331","OK","negbinomial.size",0.00610259185502884,0.0378658052754447,"BC003331",206,TRUE
"Tpr","OK","negbinomial.size",0.891485551749836,0.951789928821328,"Tpr",435,TRUE
"Prg4","OK","negbinomial.size",2.59511881382814e-59,5.19301811209966e-57,"Prg4",708,TRUE
"Hmcn1","OK","negbinomial.size",7.7570078888958e-09,1.83386140090646e-07,"Hmcn1",25,FALSE
"Gm10138","OK","negbinomial.size",0.00586687097791519,0.0366288799721467,"Gm10138",23,FALSE
"Ivns1abp","OK","negbinomial.size",4.37635589449618e-20,2.23340234286045e-18,"Ivns1abp",312,TRUE
"Swt1","OK","negbinomial.size",0.348967123538605,0.601341778621191,"Swt1",143,TRUE
"Trmt1l","OK","negbinomial.size",0.788214875524935,0.898753155973613,"Trmt1l",76,TRUE
"Rnf2","OK","negbinomial.size",0.864927519534195,0.939183893788778,"Rnf2",148,TRUE
"Fam129a","OK","negbinomial.size",0.0558377590843889,0.197053624560809,"Fam129a",359,TRUE
"Edem3","OK","negbinomial.size",0.905824412168527,0.958144671633154,"Edem3",100,TRUE
"1700025G04Rik","OK","negbinomial.size",0.000201974944299209,0.00214533765480278,"1700025G04Rik",230,TRUE
"Tsen15","OK","negbinomial.size",0.00385382811151433,0.0261733320106846,"Tsen15",163,TRUE
"Colgalt2","OK","negbinomial.size",1.57884012075786e-06,2.61336519840658e-05,"Colgalt2",30,FALSE
"Rgl1","OK","negbinomial.size",0.00617197407670713,0.0381905806204197,"Rgl1",208,TRUE
"Arpc5","OK","negbinomial.size",9.22877377984534e-07,1.58859660486862e-05,"Arpc5",510,TRUE
"Ncf2","OK","negbinomial.size",0.627600987201558,0.804403141093521,"Ncf2",14,FALSE
"Smg7","OK","negbinomial.size",0.402486496693512,0.648959548686381,"Smg7",57,TRUE
"Lamc2","OK","negbinomial.size",0.30954942830018,0.563210081755449,"Lamc2",20,FALSE
"Lamc1","OK","negbinomial.size",0.0071121762236786,0.0428950736073963,"Lamc1",263,TRUE
"Dhx9","OK","negbinomial.size",0.0883287202451449,0.266006890370087,"Dhx9",119,TRUE
"Rgs16","OK","negbinomial.size",0.112631576644205,0.310568269654271,"Rgs16",11,FALSE
"Glul","OK","negbinomial.size",0.000253327196801831,0.0026032087708208,"Glul",535,TRUE
"Ier5","OK","negbinomial.size",5.44721926767753e-05,0.00067374767233548,"Ier5",392,TRUE
"Mr1","OK","negbinomial.size",0.354649636511648,0.606193384189983,"Mr1",63,TRUE
"Stx6","OK","negbinomial.size",0.065775508004269,0.21998874509946,"Stx6",118,TRUE
"BC034090","OK","negbinomial.size",0.490192211127867,0.712951764957952,"BC034090",29,FALSE
"Xpr1","OK","negbinomial.size",0.977861308993193,0.989860936041902,"Xpr1",161,TRUE
"Gm5532","OK","negbinomial.size",0.51300979481713,0.728894099241887,"Gm5532",12,FALSE
"Acbd6","OK","negbinomial.size",0.0302712731746353,0.128586148643106,"Acbd6",244,TRUE
"Qsox1","OK","negbinomial.size",0.923380291255479,0.964253055988155,"Qsox1",254,TRUE
"Cep350","OK","negbinomial.size",0.504526878634429,0.723075610944803,"Cep350",74,TRUE
"Tor1aip1","OK","negbinomial.size",0.690768542497784,0.842434959092999,"Tor1aip1",373,TRUE
"Tor1aip2","OK","negbinomial.size",0.457841438885804,0.689132487087563,"Tor1aip2",153,TRUE
"Gm2000","OK","negbinomial.size",1.96156539560846e-07,3.79642518535206e-06,"Gm2000",613,TRUE
"Soat1","OK","negbinomial.size",0.000233994436970656,0.00243015909239405,"Soat1",79,TRUE
"Gm10031","OK","negbinomial.size",0.10213619933463,0.291157021049063,"Gm10031",41,TRUE
"Abl2","OK","negbinomial.size",0.00140120721071719,0.011520123259939,"Abl2",142,TRUE
"Tor3a","OK","negbinomial.size",0.709168397428482,0.853683646104155,"Tor3a",115,TRUE
"Fam20b","OK","negbinomial.size",0.891223187639491,0.951600480294249,"Fam20b",97,TRUE
"Angptl1","OK","negbinomial.size",1.5818685895086e-07,3.12635263034098e-06,"Angptl1",160,TRUE
"Rasal2","OK","negbinomial.size",0.642453272617729,0.81394362611128,"Rasal2",56,TRUE
"BC026585","OK","negbinomial.size",0.485005385995857,0.709804147246908,"BC026585",89,TRUE
"Sec16b","OK","negbinomial.size",0.397759242276059,0.645329385977344,"Sec16b",52,TRUE
"Rfwd2","OK","negbinomial.size",0.166924351644477,0.395800737310201,"Rfwd2",155,TRUE
"4930523C07Rik","OK","negbinomial.size",1.06505652827853e-24,6.78126332720978e-23,"4930523C07Rik",572,TRUE
"Mrps14","OK","negbinomial.size",0.552980564218516,0.756725824916162,"Mrps14",478,TRUE
"Cacybp","OK","negbinomial.size",0.164833504227356,0.3939559309907,"Cacybp",284,TRUE
"Rabgap1l","OK","negbinomial.size",1.65119335542825e-07,3.2576184403044e-06,"Rabgap1l",338,TRUE
"Rc3h1","OK","negbinomial.size",0.715836908361612,0.857227341308147,"Rc3h1",153,TRUE
"Zbtb37","OK","negbinomial.size",0.0916469003351197,0.271660174429409,"Zbtb37",17,FALSE
"Dars2","OK","negbinomial.size",0.764730958200295,0.887425507679598,"Dars2",14,FALSE
"Cenpl","OK","negbinomial.size",0.100301874447857,0.287984948283944,"Cenpl",24,FALSE
"Klhl20","OK","negbinomial.size",0.645105479348796,0.815551895485403,"Klhl20",47,TRUE
"Prdx6","OK","negbinomial.size",0.0805488942598734,0.251009707751986,"Prdx6",443,TRUE
"Suco","OK","negbinomial.size",0.150545578682285,0.372820719273742,"Suco",72,TRUE
"Pigc","OK","negbinomial.size",0.0426458375532524,0.165302405957021,"Pigc",109,TRUE
"Dnm3","OK","negbinomial.size",0.759191593935839,0.885828925619014,"Dnm3",61,TRUE
"2810442N19Rik","OK","negbinomial.size",0.0526312363719438,0.190560786683038,"2810442N19Rik",35,FALSE
"Dnm3os","OK","negbinomial.size",0.38861626435212,0.637697153072172,"Dnm3os",97,TRUE
"Mettl13","OK","negbinomial.size",0.630861424777133,0.805983880198782,"Mettl13",19,FALSE
"Vamp4","OK","negbinomial.size",0.00995026478518385,0.0561224060045497,"Vamp4",420,TRUE
"Myoc","OK","negbinomial.size",1.29897709463356e-80,3.63908433061592e-78,"Myoc",668,TRUE
"Prrc2c","OK","negbinomial.size",0.33008086933724,0.585266807245746,"Prrc2c",418,TRUE
"Fmo1","OK","negbinomial.size",3.27532534267154e-06,5.10476992906498e-05,"Fmo1",150,TRUE
"Fmo2","OK","negbinomial.size",0.0280665612979072,0.121920188952881,"Fmo2",11,FALSE
"Prrx1","OK","negbinomial.size",0.719529031464637,0.859630684990959,"Prrx1",658,TRUE
"Gm26523","OK","negbinomial.size",0.668906800792565,0.829913065731205,"Gm26523",85,TRUE
"Gorab","OK","negbinomial.size",0.110050583626016,0.305783992093512,"Gorab",82,TRUE
"Kifap3","OK","negbinomial.size",0.270364105982277,0.520298844519559,"Kifap3",270,TRUE
"Scyl3","OK","negbinomial.size",0.865039928217231,0.939214943862251,"Scyl3",26,FALSE
"Slc19a2","OK","negbinomial.size",0.365304424801444,0.61594965156861,"Slc19a2",14,FALSE
"Ccdc181","OK","negbinomial.size",0.657209788056072,0.823883307412054,"Ccdc181",42,TRUE
"Blzf1","OK","negbinomial.size",0.610088292008678,0.795699418092323,"Blzf1",84,TRUE
"Nme7","OK","negbinomial.size",0.253667897435102,0.499601746990836,"Nme7",55,TRUE
"Dpt","OK","negbinomial.size",2.21048259277496e-06,3.53866684780517e-05,"Dpt",297,TRUE
"Sft2d2","OK","negbinomial.size",0.604101552483895,0.791391395503218,"Sft2d2",229,TRUE
"Tiprl","OK","negbinomial.size",0.22710107028189,0.472138739963039,"Tiprl",251,TRUE
"Gpr161","OK","negbinomial.size",0.251224779904889,0.497331981688883,"Gpr161",19,FALSE
"Dcaf6","OK","negbinomial.size",0.948078170488978,0.976395917516725,"Dcaf6",108,TRUE
"Mpc2","OK","negbinomial.size",0.746958577251857,0.878322960827315,"Mpc2",544,TRUE
"Mpzl1","OK","negbinomial.size",0.229151122092888,0.474652028497765,"Mpzl1",229,TRUE
"Rcsd1","OK","negbinomial.size",0.930723243043312,0.966901024514342,"Rcsd1",15,FALSE
"Creg1","OK","negbinomial.size",5.32171961151284e-05,0.000661144012933624,"Creg1",243,TRUE
"Pou2f1","OK","negbinomial.size",0.969375527247375,0.987080614114864,"Pou2f1",60,TRUE
"Ildr2","OK","negbinomial.size",0.00533926597769912,0.0339222731468599,"Ildr2",25,FALSE
"Tada1","OK","negbinomial.size",0.402445572022578,0.648959548686381,"Tada1",92,TRUE
"Pogk","OK","negbinomial.size",0.745840090710402,0.877744597406088,"Pogk",98,TRUE
"Fam78b","OK","negbinomial.size",0.272159211121167,0.522139380212942,"Fam78b",14,FALSE
"Uck2","OK","negbinomial.size",0.00464619644166571,0.030465346591753,"Uck2",62,TRUE
"Tmco1","OK","negbinomial.size",0.496606843839006,0.717136120110812,"Tmco1",437,TRUE
"Aldh9a1","OK","negbinomial.size",0.286093779328308,0.537841909125292,"Aldh9a1",84,TRUE
"Mgst3","OK","negbinomial.size",2.29384560717313e-51,3.95458982676648e-49,"Mgst3",423,TRUE
